     11373 MEMB     87       POPC     H12A     HL       0.250000       1.00800           0
     11374 MEMB     87       POPC     H12B     HL       0.250000       1.00800           0
     11375 MEMB     87       POPC     C13      CTL5    -0.350000       12.0110           0
     11376 MEMB     87       POPC     H13A     HL       0.250000       1.00800           0
     11377 MEMB     87       POPC     H13B     HL       0.250000       1.00800           0
     11378 MEMB     87       POPC     H13C     HL       0.250000       1.00800           0
     11379 MEMB     87       POPC     C14      CTL5    -0.350000       12.0110           0
     11380 MEMB     87       POPC     H14A     HL       0.250000       1.00800           0
     11381 MEMB     87       POPC     H14B     HL       0.250000       1.00800           0
     11382 MEMB     87       POPC     H14C     HL       0.250000       1.00800           0
     11383 MEMB     87       POPC     C15      CTL5    -0.350000       12.0110           0
     11384 MEMB     87       POPC     H15A     HL       0.250000       1.00800           0
     11385 MEMB     87       POPC     H15B     HL       0.250000       1.00800           0
     11386 MEMB     87       POPC     H15C     HL       0.250000       1.00800           0
     11387 MEMB     87       POPC     C11      CTL2    -0.800000E-01   12.0110           0
     11388 MEMB     87       POPC     H11A     HAL2     0.900000E-01   1.00800           0
     11389 MEMB     87       POPC     H11B     HAL2     0.900000E-01   1.00800           0
     11390 MEMB     87       POPC     P        PL       1.50000        30.9740           0
     11391 MEMB     87       POPC     O13      O2L     -0.780000       15.9994           0
     11392 MEMB     87       POPC     O14      O2L     -0.780000       15.9994           0
     11393 MEMB     87       POPC     O12      OSLP    -0.570000       15.9994           0
     11394 MEMB     87       POPC     O11      OSLP    -0.570000       15.9994           0
     11395 MEMB     87       POPC     C1       CTL2    -0.800000E-01   12.0110           0
     11396 MEMB     87       POPC     HA       HAL2     0.900000E-01   1.00800           0
     11397 MEMB     87       POPC     HB       HAL2     0.900000E-01   1.00800           0
     11398 MEMB     87       POPC     C2       CTL1     0.170000       12.0110           0
     11399 MEMB     87       POPC     HS       HAL1     0.900000E-01   1.00800           0
     11400 MEMB     87       POPC     O21      OSL     -0.490000       15.9994           0
     11401 MEMB     87       POPC     C21      CL       0.900000       12.0110           0
     11402 MEMB     87       POPC     O22      OBL     -0.630000       15.9994           0
     11403 MEMB     87       POPC     C22      CTL2    -0.220000       12.0110           0
     11404 MEMB     87       POPC     H2R      HAL2     0.900000E-01   1.00800           0
     11405 MEMB     87       POPC     H2S      HAL2     0.900000E-01   1.00800           0
     11406 MEMB     87       POPC     C3       CTL2     0.800000E-01   12.0110           0
     11407 MEMB     87       POPC     HX       HAL2     0.900000E-01   1.00800           0
     11408 MEMB     87       POPC     HY       HAL2     0.900000E-01   1.00800           0
     11409 MEMB     87       POPC     O31      OSL     -0.490000       15.9994           0
     11410 MEMB     87       POPC     C31      CL       0.900000       12.0110           0
     11411 MEMB     87       POPC     O32      OBL     -0.630000       15.9994           0
     11412 MEMB     87       POPC     C32      CTL2    -0.220000       12.0110           0
     11413 MEMB     87       POPC     H2X      HAL2     0.900000E-01   1.00800           0
     11414 MEMB     87       POPC     H2Y      HAL2     0.900000E-01   1.00800           0
     11415 MEMB     87       POPC     C23      CTL2    -0.180000       12.0110           0
     11416 MEMB     87       POPC     H3R      HAL2     0.900000E-01   1.00800           0
     11417 MEMB     87       POPC     H3S      HAL2     0.900000E-01   1.00800           0
     11418 MEMB     87       POPC     C24      CTL2    -0.180000       12.0110           0
     11419 MEMB     87       POPC     H4R      HAL2     0.900000E-01   1.00800           0
     11420 MEMB     87       POPC     H4S      HAL2     0.900000E-01   1.00800           0
     11421 MEMB     87       POPC     C25      CTL2    -0.180000       12.0110           0
     11422 MEMB     87       POPC     H5R      HAL2     0.900000E-01   1.00800           0
     11423 MEMB     87       POPC     H5S      HAL2     0.900000E-01   1.00800           0
     11424 MEMB     87       POPC     C26      CTL2    -0.180000       12.0110           0
     11425 MEMB     87       POPC     H6R      HAL2     0.900000E-01   1.00800           0
     11426 MEMB     87       POPC     H6S      HAL2     0.900000E-01   1.00800           0
     11427 MEMB     87       POPC     C27      CTL2    -0.180000       12.0110           0
     11428 MEMB     87       POPC     H7R      HAL2     0.900000E-01   1.00800           0
     11429 MEMB     87       POPC     H7S      HAL2     0.900000E-01   1.00800           0
     11430 MEMB     87       POPC     C28      CTL2    -0.180000       12.0110           0
     11431 MEMB     87       POPC     H8R      HAL2     0.900000E-01   1.00800           0
     11432 MEMB     87       POPC     H8S      HAL2     0.900000E-01   1.00800           0
     11433 MEMB     87       POPC     C29      CEL1    -0.150000       12.0110           0
     11434 MEMB     87       POPC     H91      HEL1     0.150000       1.00800           0
     11435 MEMB     87       POPC     C210     CEL1    -0.150000       12.0110           0
     11436 MEMB     87       POPC     H101     HEL1     0.150000       1.00800           0
     11437 MEMB     87       POPC     C211     CTL2    -0.180000       12.0110           0
     11438 MEMB     87       POPC     H11R     HAL2     0.900000E-01   1.00800           0
     11439 MEMB     87       POPC     H11S     HAL2     0.900000E-01   1.00800           0
     11440 MEMB     87       POPC     C212     CTL2    -0.180000       12.0110           0
     11441 MEMB     87       POPC     H12R     HAL2     0.900000E-01   1.00800           0
     11442 MEMB     87       POPC     H12S     HAL2     0.900000E-01   1.00800           0
     11443 MEMB     87       POPC     C213     CTL2    -0.180000       12.0110           0
     11444 MEMB     87       POPC     H13R     HAL2     0.900000E-01   1.00800           0
     11445 MEMB     87       POPC     H13S     HAL2     0.900000E-01   1.00800           0
     11446 MEMB     87       POPC     C214     CTL2    -0.180000       12.0110           0
     11447 MEMB     87       POPC     H14R     HAL2     0.900000E-01   1.00800           0
     11448 MEMB     87       POPC     H14S     HAL2     0.900000E-01   1.00800           0
     11449 MEMB     87       POPC     C215     CTL2    -0.180000       12.0110           0
     11450 MEMB     87       POPC     H15R     HAL2     0.900000E-01   1.00800           0
     11451 MEMB     87       POPC     H15S     HAL2     0.900000E-01   1.00800           0
     11452 MEMB     87       POPC     C216     CTL2    -0.180000       12.0110           0
     11453 MEMB     87       POPC     H16R     HAL2     0.900000E-01   1.00800           0
     11454 MEMB     87       POPC     H16S     HAL2     0.900000E-01   1.00800           0
     11455 MEMB     87       POPC     C217     CTL2    -0.180000       12.0110           0
     11456 MEMB     87       POPC     H17R     HAL2     0.900000E-01   1.00800           0
     11457 MEMB     87       POPC     H17S     HAL2     0.900000E-01   1.00800           0
     11458 MEMB     87       POPC     C218     CTL3    -0.270000       12.0110           0
     11459 MEMB     87       POPC     H18R     HAL3     0.900000E-01   1.00800           0
     11460 MEMB     87       POPC     H18S     HAL3     0.900000E-01   1.00800           0
     11461 MEMB     87       POPC     H18T     HAL3     0.900000E-01   1.00800           0
     11462 MEMB     87       POPC     C33      CTL2    -0.180000       12.0110           0
     11463 MEMB     87       POPC     H3X      HAL2     0.900000E-01   1.00800           0
     11464 MEMB     87       POPC     H3Y      HAL2     0.900000E-01   1.00800           0
     11465 MEMB     87       POPC     C34      CTL2    -0.180000       12.0110           0
     11466 MEMB     87       POPC     H4X      HAL2     0.900000E-01   1.00800           0
     11467 MEMB     87       POPC     H4Y      HAL2     0.900000E-01   1.00800           0
     11468 MEMB     87       POPC     C35      CTL2    -0.180000       12.0110           0
     11469 MEMB     87       POPC     H5X      HAL2     0.900000E-01   1.00800           0
     11470 MEMB     87       POPC     H5Y      HAL2     0.900000E-01   1.00800           0
     11471 MEMB     87       POPC     C36      CTL2    -0.180000       12.0110           0
     11472 MEMB     87       POPC     H6X      HAL2     0.900000E-01   1.00800           0
     11473 MEMB     87       POPC     H6Y      HAL2     0.900000E-01   1.00800           0
     11474 MEMB     87       POPC     C37      CTL2    -0.180000       12.0110           0
     11475 MEMB     87       POPC     H7X      HAL2     0.900000E-01   1.00800           0
     11476 MEMB     87       POPC     H7Y      HAL2     0.900000E-01   1.00800           0
     11477 MEMB     87       POPC     C38      CTL2    -0.180000       12.0110           0
     11478 MEMB     87       POPC     H8X      HAL2     0.900000E-01   1.00800           0
     11479 MEMB     87       POPC     H8Y      HAL2     0.900000E-01   1.00800           0
     11480 MEMB     87       POPC     C39      CTL2    -0.180000       12.0110           0
     11481 MEMB     87       POPC     H9X      HAL2     0.900000E-01   1.00800           0
     11482 MEMB     87       POPC     H9Y      HAL2     0.900000E-01   1.00800           0
     11483 MEMB     87       POPC     C310     CTL2    -0.180000       12.0110           0
     11484 MEMB     87       POPC     H10X     HAL2     0.900000E-01   1.00800           0
     11485 MEMB     87       POPC     H10Y     HAL2     0.900000E-01   1.00800           0
     11486 MEMB     87       POPC     C311     CTL2    -0.180000       12.0110           0
     11487 MEMB     87       POPC     H11X     HAL2     0.900000E-01   1.00800           0
     11488 MEMB     87       POPC     H11Y     HAL2     0.900000E-01   1.00800           0
     11489 MEMB     87       POPC     C312     CTL2    -0.180000       12.0110           0
     11490 MEMB     87       POPC     H12X     HAL2     0.900000E-01   1.00800           0
     11491 MEMB     87       POPC     H12Y     HAL2     0.900000E-01   1.00800           0
     11492 MEMB     87       POPC     C313     CTL2    -0.180000       12.0110           0
     11493 MEMB     87       POPC     H13X     HAL2     0.900000E-01   1.00800           0
     11494 MEMB     87       POPC     H13Y     HAL2     0.900000E-01   1.00800           0
     11495 MEMB     87       POPC     C314     CTL2    -0.180000       12.0110           0
     11496 MEMB     87       POPC     H14X     HAL2     0.900000E-01   1.00800           0
     11497 MEMB     87       POPC     H14Y     HAL2     0.900000E-01   1.00800           0
     11498 MEMB     87       POPC     C315     CTL2    -0.180000       12.0110           0
     11499 MEMB     87       POPC     H15X     HAL2     0.900000E-01   1.00800           0
     11500 MEMB     87       POPC     H15Y     HAL2     0.900000E-01   1.00800           0
     11501 MEMB     87       POPC     C316     CTL3    -0.270000       12.0110           0
     11502 MEMB     87       POPC     H16X     HAL3     0.900000E-01   1.00800           0
     11503 MEMB     87       POPC     H16Y     HAL3     0.900000E-01   1.00800           0
     11504 MEMB     87       POPC     H16Z     HAL3     0.900000E-01   1.00800           0
     11505 MEMB     88       POPC     N        NTL     -0.600000       14.0070           0
     11506 MEMB     88       POPC     C12      CTL2    -0.100000       12.0110           0
     11507 MEMB     88       POPC     H12A     HL       0.250000       1.00800           0
     11508 MEMB     88       POPC     H12B     HL       0.250000       1.00800           0
     11509 MEMB     88       POPC     C13      CTL5    -0.350000       12.0110           0
     11510 MEMB     88       POPC     H13A     HL       0.250000       1.00800           0
     11511 MEMB     88       POPC     H13B     HL       0.250000       1.00800           0
     11512 MEMB     88       POPC     H13C     HL       0.250000       1.00800           0
     11513 MEMB     88       POPC     C14      CTL5    -0.350000       12.0110           0
     11514 MEMB     88       POPC     H14A     HL       0.250000       1.00800           0
     11515 MEMB     88       POPC     H14B     HL       0.250000       1.00800           0
     11516 MEMB     88       POPC     H14C     HL       0.250000       1.00800           0
     11517 MEMB     88       POPC     C15      CTL5    -0.350000       12.0110           0
     11518 MEMB     88       POPC     H15A     HL       0.250000       1.00800           0
     11519 MEMB     88       POPC     H15B     HL       0.250000       1.00800           0
     11520 MEMB     88       POPC     H15C     HL       0.250000       1.00800           0
     11521 MEMB     88       POPC     C11      CTL2    -0.800000E-01   12.0110           0
     11522 MEMB     88       POPC     H11A     HAL2     0.900000E-01   1.00800           0
     11523 MEMB     88       POPC     H11B     HAL2     0.900000E-01   1.00800           0
     11524 MEMB     88       POPC     P        PL       1.50000        30.9740           0
     11525 MEMB     88       POPC     O13      O2L     -0.780000       15.9994           0
     11526 MEMB     88       POPC     O14      O2L     -0.780000       15.9994           0
     11527 MEMB     88       POPC     O12      OSLP    -0.570000       15.9994           0
     11528 MEMB     88       POPC     O11      OSLP    -0.570000       15.9994           0
     11529 MEMB     88       POPC     C1       CTL2    -0.800000E-01   12.0110           0
     11530 MEMB     88       POPC     HA       HAL2     0.900000E-01   1.00800           0
     11531 MEMB     88       POPC     HB       HAL2     0.900000E-01   1.00800           0
     11532 MEMB     88       POPC     C2       CTL1     0.170000       12.0110           0
     11533 MEMB     88       POPC     HS       HAL1     0.900000E-01   1.00800           0
     11534 MEMB     88       POPC     O21      OSL     -0.490000       15.9994           0
     11535 MEMB     88       POPC     C21      CL       0.900000       12.0110           0
     11536 MEMB     88       POPC     O22      OBL     -0.630000       15.9994           0
     11537 MEMB     88       POPC     C22      CTL2    -0.220000       12.0110           0
     11538 MEMB     88       POPC     H2R      HAL2     0.900000E-01   1.00800           0
     11539 MEMB     88       POPC     H2S      HAL2     0.900000E-01   1.00800           0
     11540 MEMB     88       POPC     C3       CTL2     0.800000E-01   12.0110           0
     11541 MEMB     88       POPC     HX       HAL2     0.900000E-01   1.00800           0
     11542 MEMB     88       POPC     HY       HAL2     0.900000E-01   1.00800           0
     11543 MEMB     88       POPC     O31      OSL     -0.490000       15.9994           0
     11544 MEMB     88       POPC     C31      CL       0.900000       12.0110           0
     11545 MEMB     88       POPC     O32      OBL     -0.630000       15.9994           0
     11546 MEMB     88       POPC     C32      CTL2    -0.220000       12.0110           0
     11547 MEMB     88       POPC     H2X      HAL2     0.900000E-01   1.00800           0
     11548 MEMB     88       POPC     H2Y      HAL2     0.900000E-01   1.00800           0
     11549 MEMB     88       POPC     C23      CTL2    -0.180000       12.0110           0
     11550 MEMB     88       POPC     H3R      HAL2     0.900000E-01   1.00800           0
     11551 MEMB     88       POPC     H3S      HAL2     0.900000E-01   1.00800           0
     11552 MEMB     88       POPC     C24      CTL2    -0.180000       12.0110           0
     11553 MEMB     88       POPC     H4R      HAL2     0.900000E-01   1.00800           0
     11554 MEMB     88       POPC     H4S      HAL2     0.900000E-01   1.00800           0
     11555 MEMB     88       POPC     C25      CTL2    -0.180000       12.0110           0
     11556 MEMB     88       POPC     H5R      HAL2     0.900000E-01   1.00800           0
     11557 MEMB     88       POPC     H5S      HAL2     0.900000E-01   1.00800           0
     11558 MEMB     88       POPC     C26      CTL2    -0.180000       12.0110           0
     11559 MEMB     88       POPC     H6R      HAL2     0.900000E-01   1.00800           0
     11560 MEMB     88       POPC     H6S      HAL2     0.900000E-01   1.00800           0
     11561 MEMB     88       POPC     C27      CTL2    -0.180000       12.0110           0
     11562 MEMB     88       POPC     H7R      HAL2     0.900000E-01   1.00800           0
     11563 MEMB     88       POPC     H7S      HAL2     0.900000E-01   1.00800           0
     11564 MEMB     88       POPC     C28      CTL2    -0.180000       12.0110           0
     11565 MEMB     88       POPC     H8R      HAL2     0.900000E-01   1.00800           0
     11566 MEMB     88       POPC     H8S      HAL2     0.900000E-01   1.00800           0
     11567 MEMB     88       POPC     C29      CEL1    -0.150000       12.0110           0
     11568 MEMB     88       POPC     H91      HEL1     0.150000       1.00800           0
     11569 MEMB     88       POPC     C210     CEL1    -0.150000       12.0110           0
     11570 MEMB     88       POPC     H101     HEL1     0.150000       1.00800           0
     11571 MEMB     88       POPC     C211     CTL2    -0.180000       12.0110           0
     11572 MEMB     88       POPC     H11R     HAL2     0.900000E-01   1.00800           0
     11573 MEMB     88       POPC     H11S     HAL2     0.900000E-01   1.00800           0
     11574 MEMB     88       POPC     C212     CTL2    -0.180000       12.0110           0
     11575 MEMB     88       POPC     H12R     HAL2     0.900000E-01   1.00800           0
     11576 MEMB     88       POPC     H12S     HAL2     0.900000E-01   1.00800           0
     11577 MEMB     88       POPC     C213     CTL2    -0.180000       12.0110           0
     11578 MEMB     88       POPC     H13R     HAL2     0.900000E-01   1.00800           0
     11579 MEMB     88       POPC     H13S     HAL2     0.900000E-01   1.00800           0
     11580 MEMB     88       POPC     C214     CTL2    -0.180000       12.0110           0
     11581 MEMB     88       POPC     H14R     HAL2     0.900000E-01   1.00800           0
     11582 MEMB     88       POPC     H14S     HAL2     0.900000E-01   1.00800           0
     11583 MEMB     88       POPC     C215     CTL2    -0.180000       12.0110           0
     11584 MEMB     88       POPC     H15R     HAL2     0.900000E-01   1.00800           0
     11585 MEMB     88       POPC     H15S     HAL2     0.900000E-01   1.00800           0
     11586 MEMB     88       POPC     C216     CTL2    -0.180000       12.0110           0
     11587 MEMB     88       POPC     H16R     HAL2     0.900000E-01   1.00800           0
     11588 MEMB     88       POPC     H16S     HAL2     0.900000E-01   1.00800           0
     11589 MEMB     88       POPC     C217     CTL2    -0.180000       12.0110           0
     11590 MEMB     88       POPC     H17R     HAL2     0.900000E-01   1.00800           0
     11591 MEMB     88       POPC     H17S     HAL2     0.900000E-01   1.00800           0
     11592 MEMB     88       POPC     C218     CTL3    -0.270000       12.0110           0
     11593 MEMB     88       POPC     H18R     HAL3     0.900000E-01   1.00800           0
     11594 MEMB     88       POPC     H18S     HAL3     0.900000E-01   1.00800           0
     11595 MEMB     88       POPC     H18T     HAL3     0.900000E-01   1.00800           0
     11596 MEMB     88       POPC     C33      CTL2    -0.180000       12.0110           0
     11597 MEMB     88       POPC     H3X      HAL2     0.900000E-01   1.00800           0
     11598 MEMB     88       POPC     H3Y      HAL2     0.900000E-01   1.00800           0
     11599 MEMB     88       POPC     C34      CTL2    -0.180000       12.0110           0
     11600 MEMB     88       POPC     H4X      HAL2     0.900000E-01   1.00800           0
     11601 MEMB     88       POPC     H4Y      HAL2     0.900000E-01   1.00800           0
     11602 MEMB     88       POPC     C35      CTL2    -0.180000       12.0110           0
     11603 MEMB     88       POPC     H5X      HAL2     0.900000E-01   1.00800           0
     11604 MEMB     88       POPC     H5Y      HAL2     0.900000E-01   1.00800           0
     11605 MEMB     88       POPC     C36      CTL2    -0.180000       12.0110           0
     11606 MEMB     88       POPC     H6X      HAL2     0.900000E-01   1.00800           0
     11607 MEMB     88       POPC     H6Y      HAL2     0.900000E-01   1.00800           0
     11608 MEMB     88       POPC     C37      CTL2    -0.180000       12.0110           0
     11609 MEMB     88       POPC     H7X      HAL2     0.900000E-01   1.00800           0
     11610 MEMB     88       POPC     H7Y      HAL2     0.900000E-01   1.00800           0
     11611 MEMB     88       POPC     C38      CTL2    -0.180000       12.0110           0
     11612 MEMB     88       POPC     H8X      HAL2     0.900000E-01   1.00800           0
     11613 MEMB     88       POPC     H8Y      HAL2     0.900000E-01   1.00800           0
     11614 MEMB     88       POPC     C39      CTL2    -0.180000       12.0110           0
     11615 MEMB     88       POPC     H9X      HAL2     0.900000E-01   1.00800           0
     11616 MEMB     88       POPC     H9Y      HAL2     0.900000E-01   1.00800           0
     11617 MEMB     88       POPC     C310     CTL2    -0.180000       12.0110           0
     11618 MEMB     88       POPC     H10X     HAL2     0.900000E-01   1.00800           0
     11619 MEMB     88       POPC     H10Y     HAL2     0.900000E-01   1.00800           0
     11620 MEMB     88       POPC     C311     CTL2    -0.180000       12.0110           0
     11621 MEMB     88       POPC     H11X     HAL2     0.900000E-01   1.00800           0
     11622 MEMB     88       POPC     H11Y     HAL2     0.900000E-01   1.00800           0
     11623 MEMB     88       POPC     C312     CTL2    -0.180000       12.0110           0
     11624 MEMB     88       POPC     H12X     HAL2     0.900000E-01   1.00800           0
     11625 MEMB     88       POPC     H12Y     HAL2     0.900000E-01   1.00800           0
     11626 MEMB     88       POPC     C313     CTL2    -0.180000       12.0110           0
     11627 MEMB     88       POPC     H13X     HAL2     0.900000E-01   1.00800           0
     11628 MEMB     88       POPC     H13Y     HAL2     0.900000E-01   1.00800           0
     11629 MEMB     88       POPC     C314     CTL2    -0.180000       12.0110           0
     11630 MEMB     88       POPC     H14X     HAL2     0.900000E-01   1.00800           0
     11631 MEMB     88       POPC     H14Y     HAL2     0.900000E-01   1.00800           0
     11632 MEMB     88       POPC     C315     CTL2    -0.180000       12.0110           0
     11633 MEMB     88       POPC     H15X     HAL2     0.900000E-01   1.00800           0
     11634 MEMB     88       POPC     H15Y     HAL2     0.900000E-01   1.00800           0
     11635 MEMB     88       POPC     C316     CTL3    -0.270000       12.0110           0
     11636 MEMB     88       POPC     H16X     HAL3     0.900000E-01   1.00800           0
     11637 MEMB     88       POPC     H16Y     HAL3     0.900000E-01   1.00800           0
     11638 MEMB     88       POPC     H16Z     HAL3     0.900000E-01   1.00800           0
     11639 MEMB     89       POPC     N        NTL     -0.600000       14.0070           0
     11640 MEMB     89       POPC     C12      CTL2    -0.100000       12.0110           0
     11641 MEMB     89       POPC     H12A     HL       0.250000       1.00800           0
     11642 MEMB     89       POPC     H12B     HL       0.250000       1.00800           0
     11643 MEMB     89       POPC     C13      CTL5    -0.350000       12.0110           0
     11644 MEMB     89       POPC     H13A     HL       0.250000       1.00800           0
     11645 MEMB     89       POPC     H13B     HL       0.250000       1.00800           0
     11646 MEMB     89       POPC     H13C     HL       0.250000       1.00800           0
     11647 MEMB     89       POPC     C14      CTL5    -0.350000       12.0110           0
     11648 MEMB     89       POPC     H14A     HL       0.250000       1.00800           0
     11649 MEMB     89       POPC     H14B     HL       0.250000       1.00800           0
     11650 MEMB     89       POPC     H14C     HL       0.250000       1.00800           0
     11651 MEMB     89       POPC     C15      CTL5    -0.350000       12.0110           0
     11652 MEMB     89       POPC     H15A     HL       0.250000       1.00800           0
     11653 MEMB     89       POPC     H15B     HL       0.250000       1.00800           0
     11654 MEMB     89       POPC     H15C     HL       0.250000       1.00800           0
     11655 MEMB     89       POPC     C11      CTL2    -0.800000E-01   12.0110           0
     11656 MEMB     89       POPC     H11A     HAL2     0.900000E-01   1.00800           0
     11657 MEMB     89       POPC     H11B     HAL2     0.900000E-01   1.00800           0
     11658 MEMB     89       POPC     P        PL       1.50000        30.9740           0
     11659 MEMB     89       POPC     O13      O2L     -0.780000       15.9994           0
     11660 MEMB     89       POPC     O14      O2L     -0.780000       15.9994           0
     11661 MEMB     89       POPC     O12      OSLP    -0.570000       15.9994           0
     11662 MEMB     89       POPC     O11      OSLP    -0.570000       15.9994           0
     11663 MEMB     89       POPC     C1       CTL2    -0.800000E-01   12.0110           0
     11664 MEMB     89       POPC     HA       HAL2     0.900000E-01   1.00800           0
     11665 MEMB     89       POPC     HB       HAL2     0.900000E-01   1.00800           0
     11666 MEMB     89       POPC     C2       CTL1     0.170000       12.0110           0
     11667 MEMB     89       POPC     HS       HAL1     0.900000E-01   1.00800           0
     11668 MEMB     89       POPC     O21      OSL     -0.490000       15.9994           0
     11669 MEMB     89       POPC     C21      CL       0.900000       12.0110           0
     11670 MEMB     89       POPC     O22      OBL     -0.630000       15.9994           0
     11671 MEMB     89       POPC     C22      CTL2    -0.220000       12.0110           0
     11672 MEMB     89       POPC     H2R      HAL2     0.900000E-01   1.00800           0
     11673 MEMB     89       POPC     H2S      HAL2     0.900000E-01   1.00800           0
     11674 MEMB     89       POPC     C3       CTL2     0.800000E-01   12.0110           0
     11675 MEMB     89       POPC     HX       HAL2     0.900000E-01   1.00800           0
     11676 MEMB     89       POPC     HY       HAL2     0.900000E-01   1.00800           0
     11677 MEMB     89       POPC     O31      OSL     -0.490000       15.9994           0
     11678 MEMB     89       POPC     C31      CL       0.900000       12.0110           0
     11679 MEMB     89       POPC     O32      OBL     -0.630000       15.9994           0
     11680 MEMB     89       POPC     C32      CTL2    -0.220000       12.0110           0
     11681 MEMB     89       POPC     H2X      HAL2     0.900000E-01   1.00800           0
     11682 MEMB     89       POPC     H2Y      HAL2     0.900000E-01   1.00800           0
     11683 MEMB     89       POPC     C23      CTL2    -0.180000       12.0110           0
     11684 MEMB     89       POPC     H3R      HAL2     0.900000E-01   1.00800           0
     11685 MEMB     89       POPC     H3S      HAL2     0.900000E-01   1.00800           0
     11686 MEMB     89       POPC     C24      CTL2    -0.180000       12.0110           0
     11687 MEMB     89       POPC     H4R      HAL2     0.900000E-01   1.00800           0
     11688 MEMB     89       POPC     H4S      HAL2     0.900000E-01   1.00800           0
     11689 MEMB     89       POPC     C25      CTL2    -0.180000       12.0110           0
     11690 MEMB     89       POPC     H5R      HAL2     0.900000E-01   1.00800           0
     11691 MEMB     89       POPC     H5S      HAL2     0.900000E-01   1.00800           0
     11692 MEMB     89       POPC     C26      CTL2    -0.180000       12.0110           0
     11693 MEMB     89       POPC     H6R      HAL2     0.900000E-01   1.00800           0
     11694 MEMB     89       POPC     H6S      HAL2     0.900000E-01   1.00800           0
     11695 MEMB     89       POPC     C27      CTL2    -0.180000       12.0110           0
     11696 MEMB     89       POPC     H7R      HAL2     0.900000E-01   1.00800           0
     11697 MEMB     89       POPC     H7S      HAL2     0.900000E-01   1.00800           0
     11698 MEMB     89       POPC     C28      CTL2    -0.180000       12.0110           0
     11699 MEMB     89       POPC     H8R      HAL2     0.900000E-01   1.00800           0
     11700 MEMB     89       POPC     H8S      HAL2     0.900000E-01   1.00800           0
     11701 MEMB     89       POPC     C29      CEL1    -0.150000       12.0110           0
     11702 MEMB     89       POPC     H91      HEL1     0.150000       1.00800           0
     11703 MEMB     89       POPC     C210     CEL1    -0.150000       12.0110           0
     11704 MEMB     89       POPC     H101     HEL1     0.150000       1.00800           0
     11705 MEMB     89       POPC     C211     CTL2    -0.180000       12.0110           0
     11706 MEMB     89       POPC     H11R     HAL2     0.900000E-01   1.00800           0
     11707 MEMB     89       POPC     H11S     HAL2     0.900000E-01   1.00800           0
     11708 MEMB     89       POPC     C212     CTL2    -0.180000       12.0110           0
     11709 MEMB     89       POPC     H12R     HAL2     0.900000E-01   1.00800           0
     11710 MEMB     89       POPC     H12S     HAL2     0.900000E-01   1.00800           0
     11711 MEMB     89       POPC     C213     CTL2    -0.180000       12.0110           0
     11712 MEMB     89       POPC     H13R     HAL2     0.900000E-01   1.00800           0
     11713 MEMB     89       POPC     H13S     HAL2     0.900000E-01   1.00800           0
     11714 MEMB     89       POPC     C214     CTL2    -0.180000       12.0110           0
     11715 MEMB     89       POPC     H14R     HAL2     0.900000E-01   1.00800           0
     11716 MEMB     89       POPC     H14S     HAL2     0.900000E-01   1.00800           0
     11717 MEMB     89       POPC     C215     CTL2    -0.180000       12.0110           0
     11718 MEMB     89       POPC     H15R     HAL2     0.900000E-01   1.00800           0
     11719 MEMB     89       POPC     H15S     HAL2     0.900000E-01   1.00800           0
     11720 MEMB     89       POPC     C216     CTL2    -0.180000       12.0110           0
     11721 MEMB     89       POPC     H16R     HAL2     0.900000E-01   1.00800           0
     11722 MEMB     89       POPC     H16S     HAL2     0.900000E-01   1.00800           0
     11723 MEMB     89       POPC     C217     CTL2    -0.180000       12.0110           0
     11724 MEMB     89       POPC     H17R     HAL2     0.900000E-01   1.00800           0
     11725 MEMB     89       POPC     H17S     HAL2     0.900000E-01   1.00800           0
     11726 MEMB     89       POPC     C218     CTL3    -0.270000       12.0110           0
     11727 MEMB     89       POPC     H18R     HAL3     0.900000E-01   1.00800           0
     11728 MEMB     89       POPC     H18S     HAL3     0.900000E-01   1.00800           0
     11729 MEMB     89       POPC     H18T     HAL3     0.900000E-01   1.00800           0
     11730 MEMB     89       POPC     C33      CTL2    -0.180000       12.0110           0
     11731 MEMB     89       POPC     H3X      HAL2     0.900000E-01   1.00800           0
     11732 MEMB     89       POPC     H3Y      HAL2     0.900000E-01   1.00800           0
     11733 MEMB     89       POPC     C34      CTL2    -0.180000       12.0110           0
     11734 MEMB     89       POPC     H4X      HAL2     0.900000E-01   1.00800           0
     11735 MEMB     89       POPC     H4Y      HAL2     0.900000E-01   1.00800           0
     11736 MEMB     89       POPC     C35      CTL2    -0.180000       12.0110           0
     11737 MEMB     89       POPC     H5X      HAL2     0.900000E-01   1.00800           0
     11738 MEMB     89       POPC     H5Y      HAL2     0.900000E-01   1.00800           0
     11739 MEMB     89       POPC     C36      CTL2    -0.180000       12.0110           0
     11740 MEMB     89       POPC     H6X      HAL2     0.900000E-01   1.00800           0
     11741 MEMB     89       POPC     H6Y      HAL2     0.900000E-01   1.00800           0
     11742 MEMB     89       POPC     C37      CTL2    -0.180000       12.0110           0
     11743 MEMB     89       POPC     H7X      HAL2     0.900000E-01   1.00800           0
     11744 MEMB     89       POPC     H7Y      HAL2     0.900000E-01   1.00800           0
     11745 MEMB     89       POPC     C38      CTL2    -0.180000       12.0110           0
     11746 MEMB     89       POPC     H8X      HAL2     0.900000E-01   1.00800           0
     11747 MEMB     89       POPC     H8Y      HAL2     0.900000E-01   1.00800           0
