Frame         Time          Elec          VdW           Nonbond       Total         
328           3280          +8.7047       -0.7982       +7.9065       +7.9065       
329           3290          +4.1227       -0.4491       +3.6736       +3.6736       
330           3300          -2.2218       -0.2937       -2.5155       -2.5155       
331           3310          -5.375        -0.3141       -5.6891       -5.6891       
332           3320          -5.6905       -0.2275       -5.918        -5.918        
333           3330          -10.6495      -0.3681       -11.0176      -11.0176      
334           3340          -8.0966       -0.3049       -8.4015       -8.4015       
335           3350          -8.9821       -0.2922       -9.2743       -9.2743       
336           3360          -6.9402       -0.2448       -7.185        -7.185        
337           3370          -0.3743       -0.3227       -0.697        -0.697        
338           3380          +5.0538       -0.284        +4.7698       +4.7698       
339           3390          -5.5925       -0.37         -5.9625       -5.9625       
340           3400          +2.3603       -0.3869       +1.9734       +1.9734       
341           3410          -3.4051       -0.3083       -3.7134       -3.7134       
342           3420          +4.6127       -0.2934       +4.3193       +4.3193       
343           3430          +8.2244       -0.3142       +7.9102       +7.9102       
344           3440          +1.9521       -0.3437       +1.6084       +1.6084       
345           3450          -4.3655       -0.331        -4.6965       -4.6965       
346           3460          +1.9191       -0.3417       +1.5774       +1.5774       
347           3470          +2.1772       -0.3584       +1.8188       +1.8188       
348           3480          +3.6972       -0.2296       +3.4676       +3.4676       
349           3490          +5.8086       -0.3825       +5.4261       +5.4261       
350           3500          -5.8279       -0.2784       -6.1063       -6.1063       
351           3510          +0.1862       -0.4155       -0.2293       -0.2293       
352           3520          +2.526        -0.3461       +2.1799       +2.1799       
353           3530          -2.1356       -0.3383       -2.4739       -2.4739       
354           3540          +6.7222       -0.3118       +6.4104       +6.4104       
355           3550          -0.4914       -0.2357       -0.7271       -0.7271       
356           3560          +1.9634       -0.3364       +1.627        +1.627        
357           3570          +3.2982       -0.4444       +2.8538       +2.8538       
358           3580          +3.8127       -0.3859       +3.4268       +3.4268       
359           3590          -2.8586       -0.2926       -3.1512       -3.1512       
360           3600          -0.3374       -0.3          -0.6374       -0.6374       
361           3610          +1.1615       -0.3053       +0.8562       +0.8562       
362           3620          -0.0073       -0.2798       -0.2871       -0.2871       
363           3630          +11.2044      -0.2789       +10.9255      +10.9255      
364           3640          +2.9099       -0.4459       +2.464        +2.464        
365           3650          -5.9647       -0.3154       -6.2801       -6.2801       
366           3660          +2.41         -0.256        +2.154        +2.154        
367           3670          +3.2936       -0.3192       +2.9744       +2.9744       
368           3680          +2.3014       -0.3039       +1.9975       +1.9975       
369           3690          +7.1566       -0.2563       +6.9003       +6.9003       
370           3700          +4.083        -0.3062       +3.7768       +3.7768       
371           3710          -2.2983       -0.3127       -2.611        -2.611        
372           3720          +5.8417       -0.2502       +5.5915       +5.5915       
373           3730          +1.2124       -0.2801       +0.9323       +0.9323       
374           3740          -2.7078       -0.2199       -2.9277       -2.9277       
375           3750          +1.6234       -0.2693       +1.3541       +1.3541       
376           3760          -7.9325       -0.3025       -8.235        -8.235        
377           3770          -1.5407       -0.3018       -1.8425       -1.8425       
378           3780          -4.8476       -0.1479       -4.9955       -4.9955       
379           3790          -5.2725       -0.3983       -5.6708       -5.6708       
380           3800          +10.5206      -0.3673       +10.1533      +10.1533      
381           3810          -7.0493       -0.3043       -7.3536       -7.3536       
382           3820          +4.0352       -0.2442       +3.791        +3.791        
383           3830          +0.6165       -0.3439       +0.2726       +0.2726       
384           3840          -0.9615       -0.2532       -1.2147       -1.2147       
385           3850          +1.6928       -0.2217       +1.4711       +1.4711       
386           3860          +3.3878       -0.2709       +3.1169       +3.1169       
387           3870          -4.5972       -0.2031       -4.8003       -4.8003       
388           3880          -11.9859      -0.2645       -12.2504      -12.2504      
389           3890          +2.8788       -0.2742       +2.6046       +2.6046       
390           3900          +6.6669       -0.3456       +6.3213       +6.3213       
391           3910          -3.3434       -0.2557       -3.5991       -3.5991       
392           3920          +4.7379       -0.3087       +4.4292       +4.4292       
393           3930          +3.8229       -0.2964       +3.5265       +3.5265       
394           3940          -7.4154       -0.2942       -7.7096       -7.7096       
395           3950          +1.98         -0.3089       +1.6711       +1.6711       
396           3960          -0.0597       -0.3354       -0.3951       -0.3951       
397           3970          +4.9316       -0.3317       +4.5999       +4.5999       
398           3980          +1.3255       -0.3377       +0.9878       +0.9878       
399           3990          -2.2721       -0.3977       -2.6698       -2.6698       
400           4000          +7.3597       -0.3436       +7.0161       +7.0161       
401           4010          -0.4814       -0.2245       -0.7059       -0.7059       
402           4020          -7.7524       -0.307        -8.0594       -8.0594       
403           4030          +5.005        -0.318        +4.687        +4.687        
404           4040          -5.3865       -0.2801       -5.6666       -5.6666       
405           4050          +6.4387       -0.3297       +6.109        +6.109        
406           4060          -7.5627       -0.2859       -7.8486       -7.8486       
407           4070          +2.1008       -0.2432       +1.8576       +1.8576       
408           4080          +4.7157       -0.2765       +4.4392       +4.4392       
409           4090          +5.4059       -0.3479       +5.058        +5.058        
410           4100          +10.753       -0.2803       +10.4727      +10.4727      
411           4110          -10.6219      -0.2627       -10.8846      -10.8846      
412           4120          +5.8576       -0.2999       +5.5577       +5.5577       
413           4130          -4.257        -0.242        -4.499        -4.499        
414           4140          -2.4448       -0.3223       -2.7671       -2.7671       
415           4150          +3.4283       -0.2821       +3.1462       +3.1462       
416           4160          +5.3702       -0.3041       +5.0661       +5.0661       
417           4170          +7.936        -0.2782       +7.6578       +7.6578       
418           4180          +0.3005       -0.2825       +0.018        +0.018        
419           4190          -0.8864       -0.381        -1.2674       -1.2674       
420           4200          +5.4075       -0.2626       +5.1449       +5.1449       
421           4210          -1.0695       -0.2911       -1.3606       -1.3606       
422           4220          -1.3354       -0.3085       -1.6439       -1.6439       
423           4230          +5.1832       -0.3966       +4.7866       +4.7866       
424           4240          +0.4736       -0.3065       +0.1671       +0.1671       
425           4250          +3.1241       -0.2956       +2.8285       +2.8285       
426           4260          +2.1944       -0.4137       +1.7807       +1.7807       
427           4270          +6.9563       -0.3882       +6.5681       +6.5681       
428           4280          -1.9795       -0.5436       -2.5231       -2.5231       
429           4290          -12.5725      -0.2794       -12.8519      -12.8519      
430           4300          -3.9235       -0.2503       -4.1738       -4.1738       
431           4310          -2.1091       -0.4938       -2.6029       -2.6029       
432           4320          +5.9645       -0.2683       +5.6962       +5.6962       
433           4330          -3.6556       -0.2751       -3.9307       -3.9307       
434           4340          -4.8293       -0.4251       -5.2544       -5.2544       
435           4350          +2.3029       -0.3582       +1.9447       +1.9447       
436           4360          -8.7957       -0.3098       -9.1055       -9.1055       
437           4370          +3.6154       -0.3216       +3.2938       +3.2938       
438           4380          -2.7054       -0.2956       -3.001        -3.001        
439           4390          -7.8385       -0.347        -8.1855       -8.1855       
440           4400          -0.9878       -0.3371       -1.3249       -1.3249       
441           4410          +1.133        -0.218        +0.915        +0.915        
442           4420          +3.8353       -0.3991       +3.4362       +3.4362       
443           4430          +4.5092       -0.2789       +4.2303       +4.2303       
444           4440          -3.2102       -0.3963       -3.6065       -3.6065       
445           4450          +13.4706      -0.3773       +13.0933      +13.0933      
446           4460          +4.524        -0.2997       +4.2243       +4.2243       
447           4470          -1.0079       -0.3832       -1.3911       -1.3911       
448           4480          -3.2636       -0.2395       -3.5031       -3.5031       
449           4490          +3.0275       -0.205        +2.8225       +2.8225       
450           4500          -9.5297       -0.3607       -9.8904       -9.8904       
451           4510          +3.7511       -0.247        +3.5041       +3.5041       
452           4520          +2.2165       -0.2054       +2.0111       +2.0111       
453           4530          +2.7631       -0.3374       +2.4257       +2.4257       
454           4540          +1.8256       -0.3062       +1.5194       +1.5194       
455           4550          -1.7743       -0.4739       -2.2482       -2.2482       
456           4560          +10.4976      -0.3913       +10.1063      +10.1063      
457           4570          +1.9879       -0.2426       +1.7453       +1.7453       
458           4580          -0.2131       -0.2815       -0.4946       -0.4946       
459           4590          +1.7264       -0.3129       +1.4135       +1.4135       
460           4600          +3.4858       -0.5471       +2.9387       +2.9387       
